"Well_ID","time_bin","Depth_ft","Latitude","Longitude","DepthClass","Database","Result"
"CDPH1000760","1990-2014",NA,36.54,-119.29,"Deep","CDPH",340
"CDPH1000761","1990-2014",NA,36.53,-119.29,"Deep","CDPH",304
"CDPH1000762","1960-1989",NA,35.959,-119.305,"Deep","CDPH",198.72
"CDPH1000762","1990-2014",NA,35.959,-119.305,"Deep","CDPH",211.2
"CDPH1000763","1960-1989",NA,36.15,-119.06,"Deep","CDPH",389.2
"CDPH1000763","1990-2014",NA,36.15,-119.06,"Deep","CDPH",390
"CDPH1000764","1960-1989",NA,36.22,-119.345,"Deep","CDPH",113.6
"CDPH1000764","1990-2014",NA,36.22,-119.345,"Deep","CDPH",108.8
"CDPH1000765","1960-1989",NA,36.191,-119.345,"Deep","CDPH",118.5
"CDPH1000765","1990-2014",NA,36.191,-119.345,"Deep","CDPH",140
"CDPH1000766","1960-1989",NA,36.22,-119.345,"Deep","CDPH",130.4
"CDPH1000766","1990-2014",NA,36.22,-119.345,"Deep","CDPH",140.8
"CDPH1000767","1960-1989",NA,36.191,-119.345,"Deep","CDPH",132.5
"CDPH1000767","1990-2014",NA,36.191,-119.345,"Deep","CDPH",116.16
"CDPH1000768","1960-1989",NA,36.22,-119.345,"Deep","CDPH",131.6
"CDPH1000768","1990-2014",NA,36.22,-119.345,"Deep","CDPH",170
"CDPH1000769","1960-1989",NA,36.22,-119.305,"Deep","CDPH",140.5
"CDPH1000769","1990-2014",NA,36.22,-119.305,"Deep","CDPH",140
"CDPH1000770","1960-1989",NA,36.191,-119.345,"Deep","CDPH",134.2
"CDPH1000770","1990-2014",NA,36.191,-119.345,"Deep","CDPH",134.4
"CDPH1000771","1960-1989",NA,36.22,-119.345,"Deep","CDPH",146.5
"CDPH1000771","1990-2014",NA,36.22,-119.345,"Deep","CDPH",211.2
"CDPH1000772","1960-1989",NA,36.22,-119.345,"Deep","CDPH",117.7
"CDPH1000772","1990-2014",NA,36.22,-119.345,"Deep","CDPH",115.2
"CDPH1000773","1960-1989",NA,36.191,-119.345,"Deep","CDPH",173.4
"CDPH1000773","1990-2014",NA,36.191,-119.345,"Deep","CDPH",217.6
"CDPH1000774","1960-1989",NA,36.191,-119.305,"Deep","CDPH",147
"CDPH1000774","1990-2014",NA,36.191,-119.305,"Deep","CDPH",160
"CDPH1000775","1990-2014",NA,36.22,-119.384,"Deep","CDPH",121.6
"CDPH1000776","1990-2014",NA,36.249,-119.345,"Deep","CDPH",100
"CDPH1000777","1990-2014",NA,36.22,-119.345,"Deep","CDPH",95.68
"CDPH1000778","1990-2014",NA,36.2,-119.34,"Deep","CDPH",140.4
"CDPH1000779","1990-2014",NA,36.2,-119.34,"Deep","CDPH",160
"CDPH1000780","1990-2014",NA,36.2,-119.34,"Deep","CDPH",147.2
"CDPH1000781","1990-2014",NA,36.2,-119.34,"Deep","CDPH",96
"CDPH1000782","1990-2014",NA,36.2,-119.34,"Deep","CDPH",153.6
"CDPH1000783","1990-2014",NA,36.2,-119.34,"Deep","CDPH",150
"CDPH1000784","1990-2014",NA,36.2,-119.34,"Deep","CDPH",96
"CDPH1000785","1990-2014",NA,36.2,-119.34,"Deep","CDPH",140.8
"CDPH1000786","1990-2014",NA,36.2,-119.34,"Deep","CDPH",172.8
"CDPH1000787","1990-2014",NA,36.2,-119.34,"Deep","CDPH",128
"CDPH1000788","1960-1989",NA,36.31,-119.31,"Deep","CDPH",156.9
"CDPH1000788","1990-2014",NA,36.31,-119.31,"Deep","CDPH",172.8
"CDPH1000789","1960-1989",NA,36.33,-119.28,"Deep","CDPH",107
"CDPH1000789","1990-2014",NA,36.33,-119.28,"Deep","CDPH",110.5
"CDPH1000790","1960-1989",NA,36.31,-119.35,"Deep","CDPH",245
"CDPH1000790","1990-2014",NA,36.31,-119.35,"Deep","CDPH",222.32
"CDPH1000791","1960-1989",NA,36.34,-119.27,"Deep","CDPH",95.5
"CDPH1000791","1990-2014",NA,36.34,-119.27,"Deep","CDPH",90.94
"CDPH1000792","1990-2014",NA,36.31,-119.24,"Deep","CDPH",191.5
"CDPH1000793","1990-2014",NA,36.32,-119.31,"Deep","CDPH",220.36
"CDPH1000794","1960-1989",NA,36.38,-119.21,"Deep","CDPH",417.6
"CDPH1000794","1990-2014",NA,36.38,-119.21,"Deep","CDPH",550.2
"CDPH1000795","1960-1989",NA,36.38,-119.21,"Deep","CDPH",316.8
"CDPH1000795","1990-2014",NA,36.38,-119.21,"Deep","CDPH",340
"CDPH1000796","1960-1989",NA,36.36,-119.21,"Deep","CDPH",151.7
"CDPH1000796","1990-2014",NA,36.36,-119.21,"Deep","CDPH",170
"CDPH1000797","1960-1989",NA,36.36,-119.21,"Deep","CDPH",321.6
"CDPH1000797","1990-2014",NA,36.36,-119.21,"Deep","CDPH",326.4
"CDPH1000798","1960-1989",NA,36.38,-119.22,"Deep","CDPH",342
"CDPH1000798","1990-2014",NA,36.38,-119.22,"Deep","CDPH",377.6
"CDPH1000799","1990-2014",NA,36.38,-119.21,"Deep","CDPH",406.4
"CDPH1000800","1990-2014",NA,36.394,-119.107,"Deep","CDPH",236.8
"CDPH1000801","1990-2014",NA,36.09,-119.2,"Deep","CDPH",307.2
"CDPH1000802","1990-2014",NA,36.05,-119.15,"Deep","CDPH",294.4
"CDPH1000803","1990-2014",NA,36.06,-119.15,"Deep","CDPH",280.8
"CDPH1000804","1990-2014",NA,36.05,-119.15,"Deep","CDPH",260
"CDPH1000805","1990-2014",NA,35.95,-119.04,"Deep","CDPH",428.8
"CDPH1000806","1960-1989",NA,36,-119.04,"Deep","CDPH",317.5
"CDPH1000806","1990-2014",NA,36,-119.04,"Deep","CDPH",310
"CDPH1000807","1990-2014",NA,36.14,-119.12,"Deep","CDPH",243.2
"CDPH1000808","1960-1989",NA,36.183805,-119.366383,"Deep","CDPH",162.24
"CDPH1000808","1990-2014",NA,36.183805,-119.366383,"Deep","CDPH",166.4
"CDPH1000809","1990-2014",NA,36.183805,-119.366383,"Deep","CDPH",220
"CDPH1000810","1990-2014",NA,36.04,-118.98,"Deep","CDPH",207.36
"CDPH1000811","1990-2014",NA,36.04,-118.98,"Deep","CDPH",337.28
"CDPH1000812","1990-2014",NA,36.05,-118.98,"Deep","CDPH",225
"CDPH1000813","1990-2014",NA,36.05,-118.98,"Deep","CDPH",319.6
"CDPH1000814","1990-2014",NA,36.05,-118.98,"Deep","CDPH",352
"CDPH1001334","1990-2014",NA,36.423,-119.939,"Deep","CDPH",563.2
"CDPH1001335","1990-2014",NA,36.423,-119.939,"Deep","CDPH",610
"CDPH1001350","1990-2014",NA,36.597,-119.622,"Deep","CDPH",83.2
"CDPH1001353","1990-2014",NA,36.771,-119.86,"Deep","CDPH",332.8
"CDPH1001354","1990-2014",NA,36.73,-120.25,"Deep","CDPH",1920
"CDPH1001358","1990-2014",NA,36.742,-119.899,"Deep","CDPH",274.4
"CDPH1001360","1990-2014",NA,36.771,-119.424,"Deep","CDPH",238
"CDPH1001407","1990-2014",NA,36.365,-120.137,"Deep","CDPH",928
"CDPH1001408","1990-2014",NA,36.539,-120.097,"Deep","CDPH",381.44
"CDPH1001409","1990-2014",NA,36.539,-120.097,"Deep","CDPH",490
"CDPH1001410","1990-2014",NA,36.53,-120.09,"Deep","CDPH",724
"CDPH1001411","1990-2014",NA,36.568,-119.78,"Deep","CDPH",83.2
"CDPH1001412","1990-2014",NA,36.481,-119.978,"Deep","CDPH",486.4
"CDPH1001413","1990-2014",NA,36.539,-120.097,"Deep","CDPH",505.6
"CDPH1001414","1990-2014",NA,36.423,-119.701,"Deep","CDPH",114.4
"CDPH1001415","1990-2014",NA,36.59,-119.79,"Deep","CDPH",96
"CDPH1001419","1990-2014",NA,36.42,-119.78,"Deep","CDPH",195.2
"CDPH1001420","1990-2014",NA,36.713,-119.978,"Deep","CDPH",370.6
"CDPH1001422","1990-2014",NA,36.742,-119.463,"Deep","CDPH",140
"CDPH1001423","1990-2014",NA,36.742,-119.86,"Deep","CDPH",87.2
"CDPH1001425","1990-2014",NA,36.82054471,-119.3602962,"Deep","CDPH",410.8
"CDPH1001426","1990-2014",NA,36.597,-119.503,"Deep","CDPH",137.6
"CDPH1001433","1990-2014",NA,36.887,-119.78,"Deep","CDPH",110
"CDPH1001443","1990-2014",NA,36.48,-119.8,"Deep","CDPH",127.2
"CDPH1001444","1990-2014",NA,36.48,-119.8,"Deep","CDPH",130.4
"CDPH1001447","1990-2014",NA,36.597,-119.741,"Deep","CDPH",338.24
"CDPH1001452","1990-2014",NA,36.742,-120.295,"Deep","CDPH",1664
"CDPH1001458","1990-2014",NA,36.684,-119.939,"Deep","CDPH",514.24
"CDPH1001463","1990-2014",NA,36.452,-119.78,"Deep","CDPH",174.24
"CDPH1001468","1990-2014",NA,36.742,-119.503,"Deep","CDPH",124.16
"CDPH1001469","1990-2014",NA,36.742,-119.503,"Deep","CDPH",161.26
"CDPH1001470","1990-2014",NA,36.742,-119.503,"Deep","CDPH",132.52
"CDPH1001473","1990-2014",NA,36.742,-119.463,"Deep","CDPH",129
"CDPH1001478","1990-2014",NA,36.423,-120.018,"Deep","CDPH",2551
"CDPH1001479","1990-2014",NA,36.423,-120.018,"Deep","CDPH",1908
"CDPH1001480","1990-2014",NA,36.58045898,-119.8253795,"Deep","CDPH",153.6
"CDPH1001485","1990-2014",NA,36.61,-119.77,"Deep","CDPH",256
"CDPH1001486","1990-2014",NA,36.68,-119.7,"Deep","CDPH",282.6
"CDPH1001490","1990-2014",NA,36.49,-119.99,"Deep","CDPH",499.2
"CDPH1001491","1990-2014",NA,36.684,-119.582,"Deep","CDPH",115.2
"CDPH1001492","1990-2014",NA,36.53,-120.09,"Deep","CDPH",863
"CDPH1001494","1990-2014",NA,36.89,-119.72,"Deep","CDPH",291.06
"CDPH1001495","1990-2014",NA,36.61,-120.06,"Deep","CDPH",1472
"CDPH1001500","1990-2014",NA,36.6,-120.18,"Deep","CDPH",1012
"CDPH1001502","1990-2014",NA,36.73,-119.78,"Deep","CDPH",122.2
"CDPH1001504","1990-2014",NA,36.73,-119.86,"Deep","CDPH",351.86
"CDPH1001509","1990-2014",NA,36.43002311,-120.2646304,"Deep","CDPH",640
"CDPH1001510","1990-2014",NA,36.5,-120.31,"Deep","CDPH",768
"CDPH1001514","1990-2014",NA,36.67,-120.47,"Deep","CDPH",690
"CDPH1001515","1990-2014",NA,36.742,-119.701,"Deep","CDPH",415.12
"CDPH1001516","1960-1989",NA,36.8,-119.661,"Deep","CDPH",173.36
"CDPH1001516","1990-2014",NA,36.8,-119.661,"Deep","CDPH",192
"CDPH1001517","1960-1989",NA,36.8,-119.701,"Deep","CDPH",122.7
"CDPH1001517","1990-2014",NA,36.8,-119.701,"Deep","CDPH",153.6
"CDPH1001518","1990-2014",NA,36.8,-119.622,"Deep","CDPH",211.2
"CDPH1001519","1990-2014",NA,36.81,-119.7,"Deep","CDPH",211.2
"CDPH1001527","1960-1989",NA,36.626,-119.701,"Deep","CDPH",196.3
"CDPH1001527","1990-2014",NA,36.626,-119.701,"Deep","CDPH",90.8
"CDPH1001528","1990-2014",NA,36.62,-119.66,"Deep","CDPH",89.6
"CDPH1001529","1960-1989",NA,36.771,-119.741,"Deep","CDPH",106.28
"CDPH1001529","1990-2014",NA,36.771,-119.741,"Deep","CDPH",76.8
"CDPH1001530","1960-1989",NA,36.771,-119.741,"Deep","CDPH",106.24
"CDPH1001530","1990-2014",NA,36.771,-119.741,"Deep","CDPH",98
"CDPH1001531","1960-1989",NA,36.771,-119.741,"Deep","CDPH",65.28
"CDPH1001531","1990-2014",NA,36.771,-119.741,"Deep","CDPH",70.4
"CDPH1001532","1960-1989",NA,36.8,-119.741,"Deep","CDPH",47.36
"CDPH1001532","1990-2014",NA,36.8,-119.741,"Deep","CDPH",64
"CDPH1001533","1960-1989",NA,36.887,-119.78,"Deep","CDPH",166.4
"CDPH1001533","1990-2014",NA,36.887,-119.78,"Deep","CDPH",224
"CDPH1001535","1990-2014",NA,36.8,-119.741,"Deep","CDPH",65
"CDPH1001536","1990-2014",NA,36.858,-119.741,"Deep","CDPH",204.8
"CDPH1001539","1990-2014",NA,36.8,-119.741,"Deep","CDPH",76.8
"CDPH1001540","1990-2014",NA,36.78,-119.77,"Deep","CDPH",217.6
"CDPH1001541","1990-2014",NA,36.78,-119.77,"Deep","CDPH",62.72
"CDPH1001542","1990-2014",NA,36.78,-119.77,"Deep","CDPH",172.8
"CDPH1001543","1990-2014",NA,36.78,-119.77,"Deep","CDPH",70.4
"CDPH1001544","1990-2014",NA,36.78,-119.77,"Deep","CDPH",240
"CDPH1001545","1990-2014",NA,36.78,-119.77,"Deep","CDPH",192
"CDPH1001546","1990-2014",NA,36.78,-119.77,"Deep","CDPH",220
"CDPH1001547","1990-2014",NA,36.78,-119.77,"Deep","CDPH",179.2
"CDPH1001554","1990-2014",NA,36.78,-119.42,"Deep","CDPH",121.6
"CDPH1001574","1960-1989",NA,36.539,-119.543,"Deep","CDPH",160
"CDPH1001574","1990-2014",NA,36.539,-119.543,"Deep","CDPH",171.84
"CDPH1001575","1960-1989",NA,36.51,-119.543,"Deep","CDPH",139
"CDPH1001575","1990-2014",NA,36.51,-119.543,"Deep","CDPH",158
"CDPH1001576","1960-1989",NA,36.51,-119.543,"Deep","CDPH",102.7
"CDPH1001576","1990-2014",NA,36.51,-119.543,"Deep","CDPH",238.4
"CDPH1001577","1990-2014",NA,36.51,-119.543,"Deep","CDPH",182.72
"CDPH1001578","1990-2014",NA,36.51,-119.582,"Deep","CDPH",140.08
"CDPH1001579","1960-1989",NA,36.423,-119.701,"Deep","CDPH",106.2
"CDPH1001579","1990-2014",NA,36.423,-119.701,"Deep","CDPH",110
"CDPH1001586","1960-1989",NA,36.626,-119.305,"Deep","CDPH",112.04
"CDPH1001586","1990-2014",NA,36.626,-119.305,"Deep","CDPH",318.6
"CDPH1001587","1960-1989",NA,36.626,-119.305,"Deep","CDPH",235.2
"CDPH1001587","1990-2014",NA,36.626,-119.305,"Deep","CDPH",332.8
"CDPH1001588","1990-2014",NA,36.626,-119.305,"Deep","CDPH",454.4
"CDPH1001589","1960-1989",NA,36.626,-119.305,"Deep","CDPH",333.2
"CDPH1001589","1990-2014",NA,36.626,-119.305,"Deep","CDPH",358.4
"CDPH1001591","1990-2014",NA,36.568,-119.622,"Deep","CDPH",71.84
"CDPH1001592","1990-2014",NA,36.57,-119.61,"Deep","CDPH",64
"CDPH1001593","1960-1989",NA,36.597,-119.543,"Deep","CDPH",78.08
"CDPH1001593","1990-2014",NA,36.597,-119.543,"Deep","CDPH",99.2
"CDPH1001594","1960-1989",NA,36.626,-119.543,"Deep","CDPH",127.04
"CDPH1001594","1990-2014",NA,36.626,-119.543,"Deep","CDPH",131.2
"CDPH1001595","1990-2014",NA,36.626,-119.543,"Deep","CDPH",132.2
"CDPH1001597","1960-1989",NA,36.597,-119.463,"Deep","CDPH",198.5
"CDPH1001597","1990-2014",NA,36.597,-119.463,"Deep","CDPH",211.2
"CDPH1001598","1960-1989",NA,36.597,-119.424,"Deep","CDPH",215.6
"CDPH1001598","1990-2014",NA,36.597,-119.424,"Deep","CDPH",307.96
"CDPH1001599","1990-2014",NA,36.597,-119.463,"Deep","CDPH",214.4
"CDPH1001600","1960-1989",NA,36.597,-119.424,"Deep","CDPH",156.8
"CDPH1001600","1990-2014",NA,36.597,-119.424,"Deep","CDPH",181.12
"CDPH1001601","1960-1989",NA,36.6,-119.43,"Deep","CDPH",254.8
"CDPH1001601","1990-2014",NA,36.6,-119.43,"Deep","CDPH",315
"CDPH1001602","1960-1989",NA,36.597,-119.463,"Deep","CDPH",204.2
"CDPH1001602","1990-2014",NA,36.597,-119.463,"Deep","CDPH",120.8
"CDPH1001603","1990-2014",NA,36.597,-119.463,"Deep","CDPH",205.76
"CDPH1001604","1960-1989",NA,36.423,-119.86,"Deep","CDPH",300.9
"CDPH1001604","1990-2014",NA,36.423,-119.86,"Deep","CDPH",288
"CDPH1001605","1990-2014",NA,36.423,-119.86,"Deep","CDPH",400
"CDPH1001606","1990-2014",NA,36.423,-119.86,"Deep","CDPH",396.8
"CDPH1001607","1990-2014",NA,36.713,-119.543,"Deep","CDPH",317.5
"CDPH1001610","1960-1989",NA,36.597,-120.176,"Deep","CDPH",324.8
"CDPH1001610","1990-2014",NA,36.597,-120.176,"Deep","CDPH",422
"CDPH1001611","1960-1989",NA,36.61,-120.2,"Deep","CDPH",339.6
"CDPH1001611","1990-2014",NA,36.61,-120.2,"Deep","CDPH",393.4
"CDPH1001612","1990-2014",NA,36.6,-120.19,"Deep","CDPH",382.4
"CDPH1001613","1960-1989",NA,36.655,-119.582,"Deep","CDPH",258
"CDPH1001613","1990-2014",NA,36.655,-119.582,"Deep","CDPH",495
"CDPH1001614","1960-1989",NA,36.655,-119.582,"Deep","CDPH",66
"CDPH1001614","1990-2014",NA,36.655,-119.582,"Deep","CDPH",79
"CDPH1001615","1960-1989",NA,36.539,-119.82,"Deep","CDPH",92.5
"CDPH1001615","1990-2014",NA,36.539,-119.82,"Deep","CDPH",82.24
"CDPH1001616","1990-2014",NA,36.539,-119.82,"Deep","CDPH",97
"CDPH1001617","1990-2014",NA,36.539,-119.82,"Deep","CDPH",108.8
"CDPH1001644","1990-2014",NA,35.409,-119.028,"Deep","CDPH",216.66
"CDPH1001645","1960-1989",NA,35.264,-118.909,"Deep","CDPH",643.2
"CDPH1001645","1990-2014",NA,35.264,-118.909,"Deep","CDPH",694.4
"CDPH1001646","1990-2014",NA,35.37,-118.92,"Deep","CDPH",415
"CDPH1001650","1990-2014",NA,35.351,-119.067,"Deep","CDPH",170
"CDPH1001651","1960-1989",NA,35.061,-119.028,"Deep","CDPH",406.2
"CDPH1001651","1990-2014",NA,35.061,-119.028,"Deep","CDPH",747.7
"CDPH1001654","1960-1989",NA,35.206,-118.988,"Deep","CDPH",466.1
"CDPH1001654","1990-2014",NA,35.206,-118.988,"Deep","CDPH",509.2
"CDPH1001663","1960-1989",NA,35.38,-119.067,"Deep","CDPH",196
"CDPH1001663","1990-2014",NA,35.38,-119.067,"Deep","CDPH",230.78
"CDPH1001681","1990-2014",NA,35.235,-118.948,"Deep","CDPH",268.8
"CDPH1001682","1990-2014",NA,35.496,-119.582,"Deep","CDPH",1280
"CDPH1001683","1990-2014",NA,35.496,-119.582,"Deep","CDPH",1222.4
"CDPH1001684","1960-1989",NA,35.003,-118.909,"Deep","CDPH",359
"CDPH1001684","1990-2014",NA,35.003,-118.909,"Deep","CDPH",377.6
"CDPH1001689","1990-2014",NA,35.38,-119.265,"Deep","CDPH",173.6
"CDPH1001693","1990-2014",NA,35.4,-119,"Deep","CDPH",118.08
"CDPH1001694","1990-2014",NA,35.409,-118.988,"Deep","CDPH",132.48
"CDPH1001699","1990-2014",NA,35.264,-118.631,"Deep","CDPH",202.4
"CDPH1001700","1990-2014",NA,35.264,-118.631,"Deep","CDPH",533.6
"CDPH1001701","1990-2014",NA,35.264,-118.631,"Deep","CDPH",177.6
"CDPH1001705","1990-2014",NA,35.438,-118.948,"Deep","CDPH",163.2
"CDPH1001706","1990-2014",NA,35.438,-118.869,"Deep","CDPH",845
"CDPH1001707","1990-2014",NA,35.206,-119.226,"Deep","CDPH",402.76
"CDPH1001708","1990-2014",NA,35.264,-118.83,"Deep","CDPH",428.8
"CDPH1001709","1990-2014",NA,35.264,-118.83,"Deep","CDPH",377.6
"CDPH1001710","1990-2014",NA,35.409,-119.424,"Deep","CDPH",357.76
"CDPH1001713","1990-2014",NA,35.235,-118.79,"Deep","CDPH",323.2
"CDPH1001717","1990-2014",NA,35.206,-119.028,"Deep","CDPH",340.94
"CDPH1001718","1960-1989",NA,35.235,-119.028,"Deep","CDPH",356
"CDPH1001718","1990-2014",NA,35.235,-119.028,"Deep","CDPH",345.3
"CDPH1001719","1960-1989",NA,35.55,-119.34,"Deep","CDPH",145
"CDPH1001719","1990-2014",NA,35.55,-119.34,"Deep","CDPH",182.4
"CDPH1001722","1960-1989",NA,35.235,-119.107,"Deep","CDPH",384.8
"CDPH1001723","1990-2014",NA,35.22,-119.11,"Deep","CDPH",208.48
"CDPH1001727","1990-2014",NA,35.38,-119.067,"Deep","CDPH",148.48
"CDPH1001728","1990-2014",NA,35.351,-119.067,"Deep","CDPH",449.28
"CDPH1001729","1960-1989",NA,35.409,-118.869,"Deep","CDPH",363.1
"CDPH1001729","1990-2014",NA,35.409,-118.869,"Deep","CDPH",246.64
"CDPH1001732","1960-1989",NA,35.612,-119.503,"Deep","CDPH",498.3
"CDPH1001732","1990-2014",NA,35.612,-119.503,"Deep","CDPH",345.6
"CDPH1001734","1990-2014",NA,35.62,-119.51,"Deep","CDPH",249.6
"CDPH1001735","1990-2014",NA,35.62,-119.51,"Deep","CDPH",307.38
"CDPH1001744","1990-2014",NA,35.757,-119.186,"Deep","CDPH",175
"CDPH1001745","1960-1989",NA,35.496,-119.107,"Deep","CDPH",194.2
"CDPH1001745","1990-2014",NA,35.496,-119.107,"Deep","CDPH",198.8
"CDPH1001746","1990-2014",NA,35.51,-119.1,"Deep","CDPH",260
"CDPH1001747","1990-2014",NA,35.51,-119.1,"Deep","CDPH",260
"CDPH1001749","1990-2014",NA,35.525,-119.107,"Deep","CDPH",187.8
"CDPH1001756","1990-2014",NA,35.409,-118.869,"Deep","CDPH",412.76
"CDPH1001757","1990-2014",NA,35.148,-119.146,"Deep","CDPH",809.6
"CDPH1001759","1990-2014",NA,35.438,-119.028,"Deep","CDPH",176.84
"CDPH1001760","1990-2014",NA,35.264,-118.909,"Deep","CDPH",684.8
"CDPH1001761","1960-1989",NA,35.438,-118.988,"Deep","CDPH",263
"CDPH1001761","1990-2014",NA,35.438,-118.988,"Deep","CDPH",376
"CDPH1001764","1990-2014",NA,35.467,-119.067,"Deep","CDPH",258
"CDPH1001767","1990-2014",NA,35.235,-119.107,"Deep","CDPH",241.6
"CDPH1001768","1990-2014",NA,35.23,-119.1,"Deep","CDPH",243.2
"CDPH1001769","1960-1989",NA,35.786,-119.265,"Deep","CDPH",454.4
"CDPH1001769","1990-2014",NA,35.786,-119.265,"Deep","CDPH",716.6
"CDPH1001770","1990-2014",NA,35.44,-118.93,"Deep","CDPH",330
"CDPH1001771","1990-2014",NA,35.44,-118.93,"Deep","CDPH",307.2
"CDPH1001772","1990-2014",NA,35.44,-118.93,"Deep","CDPH",371.2
"CDPH1001773","1990-2014",NA,35.44,-118.93,"Deep","CDPH",194.2
"CDPH1001775","1990-2014",NA,35.438,-119.107,"Deep","CDPH",140
"CDPH1001776","1990-2014",NA,35.438,-119.107,"Deep","CDPH",592
"CDPH1001778","1960-1989",NA,35.351,-118.869,"Deep","CDPH",946.9
"CDPH1001778","1990-2014",NA,35.351,-118.869,"Deep","CDPH",226
"CDPH1001781","1990-2014",NA,35.148,-119.226,"Deep","CDPH",2040.695
"CDPH1001782","1960-1989",NA,35.032,-119.107,"Deep","CDPH",582
"CDPH1001785","1990-2014",NA,35.438,-118.948,"Deep","CDPH",188.76
"CDPH1001787","1990-2014",NA,35.177,-118.909,"Deep","CDPH",201
"CDPH1001788","1990-2014",NA,35.409,-119.622,"Deep","CDPH",2670
"CDPH1001789","1990-2014",NA,35.409,-119.622,"Deep","CDPH",2101
"CDPH1001790","1990-2014",NA,35.43,-118.99,"Deep","CDPH",611.18
"CDPH1001791","1990-2014",NA,35.206,-119.028,"Deep","CDPH",361
"CDPH1001792","1960-1989",NA,35.53,-119.18,"Deep","CDPH",350.62
"CDPH1001792","1990-2014",NA,35.53,-119.18,"Deep","CDPH",672
"CDPH1001793","1990-2014",NA,35.53,-119.18,"Deep","CDPH",586.24
"CDPH1001794","1990-2014",NA,35.42,-119.01,"Deep","CDPH",368.04
"CDPH1001795","1990-2014",NA,35.42,-119.02,"Deep","CDPH",347.04
"CDPH1001796","1990-2014",NA,35.438,-118.988,"Deep","CDPH",322
"CDPH1001797","1990-2014",NA,35.43,-119,"Deep","CDPH",410.6
"CDPH1001798","1990-2014",NA,35.467,-119.067,"Deep","CDPH",716
"CDPH1001800","1990-2014",NA,35.206,-118.948,"Deep","CDPH",348.5
"CDPH1001801","1990-2014",NA,35.525,-119.146,"Deep","CDPH",432.6
"CDPH1001802","1990-2014",NA,35.496,-119.146,"Deep","CDPH",387
"CDPH1001803","1990-2014",NA,35.351,-119.146,"Deep","CDPH",165.12
"CDPH1001805","1990-2014",NA,35.467,-119.067,"Deep","CDPH",181
"CDPH1001806","1990-2014",NA,35.6,-119.13,"Deep","CDPH",224.1
"CDPH1001810","1990-2014",NA,35.467,-119.028,"Deep","CDPH",192
"CDPH1001811","1990-2014",NA,35.49,-119.16,"Deep","CDPH",1280
"CDPH1001812","1990-2014",NA,35.38,-119.07,"Deep","CDPH",134.4
"CDPH1001813","1990-2014",NA,35.525,-119.186,"Deep","CDPH",1156
"CDPH1001815","1990-2014",NA,35.216048,-118.923268,"Deep","CDPH",919.1
"CDPH1001818","1990-2014",NA,35.322,-118.909,"Deep","CDPH",274.88
"CDPH1001821","1990-2014",NA,35.38,-119.424,"Deep","CDPH",187
"CDPH1001823","1990-2014",NA,35.44,-118.92,"Deep","CDPH",680
"CDPH1001826","1990-2014",NA,35.2941024,-118.7536423,"Deep","CDPH",480.28
"CDPH1001829","1990-2014",NA,35.5,-119.15,"Deep","CDPH",712
"CDPH1001832","1990-2014",NA,35.577607,-119.788059,"Deep","CDPH",626.56
"CDPH1001834","1990-2014",NA,35.499474,-119.604687,"Deep","CDPH",1208
"CDPH1001836","1960-1989",NA,35.38,-119.028,"Deep","CDPH",262.4
"CDPH1001836","1990-2014",NA,35.38,-119.028,"Deep","CDPH",206.5
"CDPH1001837","1960-1989",NA,35.38,-119.028,"Deep","CDPH",182.86
"CDPH1001837","1990-2014",NA,35.38,-119.028,"Deep","CDPH",153
"CDPH1001838","1960-1989",NA,35.38,-119.028,"Deep","CDPH",252.88
"CDPH1001838","1990-2014",NA,35.38,-119.028,"Deep","CDPH",172.8
"CDPH1001839","1960-1989",NA,35.38,-119.028,"Deep","CDPH",180.6
"CDPH1001839","1990-2014",NA,35.38,-119.028,"Deep","CDPH",141.12
"CDPH1001840","1960-1989",NA,35.38,-119.028,"Deep","CDPH",188.68
"CDPH1001840","1990-2014",NA,35.38,-119.028,"Deep","CDPH",216.64
"CDPH1001841","1960-1989",NA,35.38,-119.028,"Deep","CDPH",209.48
"CDPH1001841","1990-2014",NA,35.38,-119.028,"Deep","CDPH",230
"CDPH1001842","1960-1989",NA,35.38,-118.988,"Deep","CDPH",319.1
"CDPH1001842","1990-2014",NA,35.38,-118.988,"Deep","CDPH",372.6
"CDPH1001843","1960-1989",NA,35.351,-119.028,"Deep","CDPH",119.4
"CDPH1001843","1990-2014",NA,35.351,-119.028,"Deep","CDPH",137.2
"CDPH1001844","1990-2014",NA,35.38,-119.028,"Deep","CDPH",153
"CDPH1001845","1960-1989",NA,35.38,-118.988,"Deep","CDPH",362.9
"CDPH1001845","1990-2014",NA,35.38,-118.988,"Deep","CDPH",468.5
"CDPH1001846","1960-1989",NA,35.351,-118.988,"Deep","CDPH",281.3
"CDPH1001846","1990-2014",NA,35.351,-118.988,"Deep","CDPH",217.62
"CDPH1001847","1960-1989",NA,35.38,-118.988,"Deep","CDPH",378.6
"CDPH1001847","1990-2014",NA,35.38,-118.988,"Deep","CDPH",553.92
"CDPH1001848","1960-1989",NA,35.38,-118.988,"Deep","CDPH",350.8
"CDPH1001848","1990-2014",NA,35.38,-118.988,"Deep","CDPH",218.56
"CDPH1001849","1960-1989",NA,35.38,-119.028,"Deep","CDPH",187.2
"CDPH1001849","1990-2014",NA,35.38,-119.028,"Deep","CDPH",141.4
